Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","170.6","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","161.4","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","155.3","","Official data"
"PP","Producer Prices","97","Hungary","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","181.2","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","318.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","364.9","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","288.5","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","351.6","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","788.7","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","1186.3","","Official data"
"PP","Producer Prices","102","Iran (Islamic Republic of)","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","319.4","","Official data"
"PP","Producer Prices","103","Iraq","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","312","","Official data"
"PP","Producer Prices","103","Iraq","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","470.9","","Official data"
"PP","Producer Prices","103","Iraq","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","478.5","","Official data"
"PP","Producer Prices","103","Iraq","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","646.8","","Official data"
"PP","Producer Prices","103","Iraq","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","574.9","","Official data"
"PP","Producer Prices","103","Iraq","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","590.2","","Official data"
"PP","Producer Prices","103","Iraq","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","366.1","","Official data"
"PP","Producer Prices","104","Ireland","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","241.4","","Official data"
"PP","Producer Prices","104","Ireland","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","240.3","","Official data"
"PP","Producer Prices","105","Israel","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","323.6","","Official data"
"PP","Producer Prices","105","Israel","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","1116","","Official data"
"PP","Producer Prices","105","Israel","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","283.8","","Official data"
"PP","Producer Prices","106","Italy","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","224.1","","Official data"
"PP","Producer Prices","106","Italy","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","272.4","","Official data"
"PP","Producer Prices","106","Italy","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","403.9","","Official data"
"PP","Producer Prices","106","Italy","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","234","","Official data"
"PP","Producer Prices","109","Jamaica","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","3741.6","","Official data"
"PP","Producer Prices","110","Japan","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","1276.2","","Official data"
"PP","Producer Prices","110","Japan","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","3356.8","","Official data"
"PP","Producer Prices","110","Japan","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","2184","","Official data"
"PP","Producer Prices","110","Japan","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","379.3","","Official data"
"PP","Producer Prices","112","Jordan","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","481.1","","Official data"
"PP","Producer Prices","112","Jordan","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","253.1","","Official data"
"PP","Producer Prices","112","Jordan","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","553.9","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","100.8","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","198.8","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","113.7","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","139.9","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","75.2","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","168.9","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","88.6","","Official data"
"PP","Producer Prices","108","Kazakhstan","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","116.3","","Official data"
"PP","Producer Prices","118","Kuwait","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","529.8","","Official data"
"PP","Producer Prices","118","Kuwait","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","778.1","","Official data"
"PP","Producer Prices","118","Kuwait","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","827.8","","Official data"
"PP","Producer Prices","113","Kyrgyzstan","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","152.1","","Official data"
"PP","Producer Prices","113","Kyrgyzstan","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","219.3","","Official data"
"PP","Producer Prices","113","Kyrgyzstan","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","163.6","","Official data"
"PP","Producer Prices","113","Kyrgyzstan","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","970","","Official data"
"PP","Producer Prices","113","Kyrgyzstan","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","182.4","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","191.3","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","198.4","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","103","Grain, mixed","2018","2018","7021","Annual value","USD","153.5","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","178.3","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","167.7","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","166.5","","Official data"
"PP","Producer Prices","119","Latvia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","203.1","","Official data"
"PP","Producer Prices","121","Lebanon","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","391.4","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","201.5","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","223","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","103","Grain, mixed","2018","2018","7021","Annual value","USD","200.8","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","182.5","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","169.7","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","166.7","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","177.1","","Official data"
"PP","Producer Prices","126","Lithuania","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","202.8","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","179.3","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","103","Grain, mixed","2018","2018","7021","Annual value","USD","166.9","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","183","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","166.9","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","184.8","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","176.7","","Official data"
"PP","Producer Prices","256","Luxembourg","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","211.7","","Official data"
"PP","Producer Prices","131","Malaysia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","297.4","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","94","Fonio","2018","2018","7021","Annual value","USD","864.2","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","242.4","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","322.6","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","298.6","","Official data"
"PP","Producer Prices","133","Mali","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","308.9","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","228.9","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","101","Canary seed","2018","2018","7021","Annual value","USD","605.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","200.6","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","268.2","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","232.9","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","187.1","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","183.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","188.7","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","212.2","","Official data"
"PP","Producer Prices","141","Mongolia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","250.3","","Official data"
"PP","Producer Prices","141","Mongolia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","154.7","","Official data"
"PP","Producer Prices","141","Mongolia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","194.7","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","201.9","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","296.5","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","318.1","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","376.2","","Official data"
"PP","Producer Prices","143","Morocco","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","253.9","","Official data"
"PP","Producer Prices","147","Namibia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","364.8","","Official data"
"PP","Producer Prices","147","Namibia","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","394.7","","Official data"
"PP","Producer Prices","147","Namibia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","344.9","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","303.6","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","246.3","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","312.5","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","249.7","","Official data"
"PP","Producer Prices","149","Nepal","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","275.7","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","219","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","210.1","","Official data"
"PP","Producer Prices","150","Netherlands","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","213.8","","Official data"
"PP","Producer Prices","153","New Caledonia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","544.3","","Official data"
"PP","Producer Prices","153","New Caledonia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","791.1","","Official data"
"PP","Producer Prices","153","New Caledonia","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","542.9","","Official data"
"PP","Producer Prices","153","New Caledonia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","449.8","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","268.5","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","298.2","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","221.4","","Official data"
"PP","Producer Prices","156","New Zealand","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","256.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","173.1","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","163.5","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","256.9","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","330.7","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","200","","Official data"
"PP","Producer Prices","154","North Macedonia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","195.6","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","347.5","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","313.3","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","327.7","","Official data"
"PP","Producer Prices","162","Norway","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","395.6","","Official data"
"PP","Producer Prices","221","Oman","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","213","","Official data"
"PP","Producer Prices","221","Oman","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","557.9","","Official data"
"PP","Producer Prices","221","Oman","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","234.9","","Official data"
"PP","Producer Prices","221","Oman","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","130","","Official data"
"PP","Producer Prices","221","Oman","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","929.8","","Official data"
"PP","Producer Prices","299","Palestine","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","671","","Official data"
"PP","Producer Prices","299","Palestine","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","1139.6","","Official data"
"PP","Producer Prices","299","Palestine","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","1039.8","","Official data"
"PP","Producer Prices","299","Palestine","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","649.2","","Official data"
"PP","Producer Prices","169","Paraguay","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","131.7","","Official data"
"PP","Producer Prices","169","Paraguay","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","200.6","","Official data"
"PP","Producer Prices","169","Paraguay","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","110.4","","Official data"
"PP","Producer Prices","169","Paraguay","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","170.1","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","392.5","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","539.3","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","465.6","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","92","Quinoa","2018","2018","7021","Annual value","USD","1168.3","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","303.5","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","377.1","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","178.8","","Official data"
"PP","Producer Prices","170","Peru","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","487","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","270.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","387.4","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","188.3","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","290.4","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","171.4","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","314.3","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","161.1","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","165.3","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","183","","Official data"
"PP","Producer Prices","173","Poland","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","201","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","226.9","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","204.5","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","184.8","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","368.7","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","222.5","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","200.8","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","223.7","","Official data"
"PP","Producer Prices","179","Qatar","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","247.3","","Official data"
"PP","Producer Prices","179","Qatar","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","274.7","","Official data"
"PP","Producer Prices","179","Qatar","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","274.7","","Official data"
"PP","Producer Prices","117","Republic of Korea","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","2009.5","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","148.9","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","565.4","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","135.6","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","180.7","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","153.1","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","182.1","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","134.1","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","149.2","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","208","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","180.1","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","220.7","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","172.5","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","129.5","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","120","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","126.2","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","188","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","95.3","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","261.8","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","88.7","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","136.2","","Official data"
"PP","Producer Prices","184","Rwanda","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","264.6","","Official data"
"PP","Producer Prices","184","Rwanda","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","867.7","","Official data"
"PP","Producer Prices","184","Rwanda","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","418.5","","Official data"
"PP","Producer Prices","184","Rwanda","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","504.4","","Official data"
"PP","Producer Prices","188","Saint Kitts and Nevis","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","2041.3","","Official data"
"PP","Producer Prices","189","Saint Lucia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","1974.1","","Official data"
"PP","Producer Prices","191","Saint Vincent and the Grenadines","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","1714.7","","Official data"
"PP","Producer Prices","195","Senegal","5532","Producer Price (USD/tonne)","94","Fonio","2018","2018","7021","Annual value","USD","429.9","","Official data"
"PP","Producer Prices","195","Senegal","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","288.9","","Official data"
"PP","Producer Prices","195","Senegal","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","334.5","","Official data"
"PP","Producer Prices","195","Senegal","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","234","","Official data"
