Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5301","Domestic supply quantity","2515","Rye and products","2018","2018","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5521","Feed","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5527","Seed","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5123","Losses","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5131","Processing","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5170","Residuals","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5142","Food","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","2515","Rye and products","2018","2018","kg","0.01","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2515","Rye and products","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2515","Rye and products","2018","2018","g/capita/day","0","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","684","Fat supply quantity (g/capita/day)","2515","Rye and products","2018","2018","g/capita/day","0","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5511","Production","2516","Oats","2018","2018","1000 tonnes","22","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5611","Import Quantity","2516","Oats","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5072","Stock Variation","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5911","Export Quantity","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5301","Domestic supply quantity","2516","Oats","2018","2018","1000 tonnes","23","S","Standardized data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5521","Feed","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5527","Seed","2516","Oats","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5123","Losses","2516","Oats","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5131","Processing","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5170","Residuals","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5142","Food","2516","Oats","2018","2018","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","2516","Oats","2018","2018","kg","1.76","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2516","Oats","2018","2018","kcal/capita/day","8","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2516","Oats","2018","2018","g/capita/day","0.35","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","684","Fat supply quantity (g/capita/day)","2516","Oats","2018","2018","g/capita/day","0.14","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5611","Import Quantity","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5072","Stock Variation","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5911","Export Quantity","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5301","Domestic supply quantity","2517","Millet and products","2018","2018","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5131","Processing","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5170","Residuals","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","1023","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5611","Import Quantity","2518","Sorghum and products","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5072","Stock Variation","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5911","Export Quantity","2518","Sorghum and products","2018","2018","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5301","Domestic supply quantity","2518","Sorghum and products","2018","2018","1000 tonnes","1007","S","Standardized data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5521","Feed","2518","Sorghum and products","2018","2018","1000 tonnes","940","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5527","Seed","2518","Sorghum and products","2018","2018","1000 tonnes","33","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5123","Losses","2518","Sorghum and products","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5131","Processing","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5154","Other uses (non-food)","2518","Sorghum and products","2018","2018","1000 tonnes","26","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5170","Residuals","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","72","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5611","Import Quantity","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5072","Stock Variation","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5911","Export Quantity","2520","Cereals, Other","2018","2018","1000 tonnes","33","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5301","Domestic supply quantity","2520","Cereals, Other","2018","2018","1000 tonnes","38","S","Standardized data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5521","Feed","2520","Cereals, Other","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5527","Seed","2520","Cereals, Other","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5123","Losses","2520","Cereals, Other","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5131","Processing","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5170","Residuals","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","5142","Food","2520","Cereals, Other","2018","2018","1000 tonnes","34","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","2520","Cereals, Other","2018","2018","kg","2.95","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2520","Cereals, Other","2018","2018","kcal/capita/day","28","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2520","Cereals, Other","2018","2018","g/capita/day","0.99","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","684","Fat supply quantity (g/capita/day)","2520","Cereals, Other","2018","2018","g/capita/day","0.49","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","296","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2511","Wheat and products","2018","2018","1000 tonnes","454","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2511","Wheat and products","2018","2018","1000 tonnes","-19","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5911","Export Quantity","2511","Wheat and products","2018","2018","1000 tonnes","113","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2511","Wheat and products","2018","2018","1000 tonnes","656","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2511","Wheat and products","2018","2018","1000 tonnes","289","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5527","Seed","2511","Wheat and products","2018","2018","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5123","Losses","2511","Wheat and products","2018","2018","1000 tonnes","63","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5131","Processing","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5154","Other uses (non-food)","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2511","Wheat and products","2018","2018","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2511","Wheat and products","2018","2018","1000 tonnes","285","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2511","Wheat and products","2018","2018","kg","85.69","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2511","Wheat and products","2018","2018","kcal/capita/day","691","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2511","Wheat and products","2018","2018","g/capita/day","20.03","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2511","Wheat and products","2018","2018","g/capita/day","3.94","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2805","Rice and products","2018","2018","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2805","Rice and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5911","Export Quantity","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2805","Rice and products","2018","2018","1000 tonnes","10","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5154","Other uses (non-food)","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2805","Rice and products","2018","2018","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2805","Rice and products","2018","2018","kg","2.98","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2805","Rice and products","2018","2018","kcal/capita/day","19","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2805","Rice and products","2018","2018","g/capita/day","0.36","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2805","Rice and products","2018","2018","g/capita/day","0.04","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","79","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2513","Barley and products","2018","2018","1000 tonnes","48","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2513","Barley and products","2018","2018","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5911","Export Quantity","2513","Barley and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2513","Barley and products","2018","2018","1000 tonnes","116","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2513","Barley and products","2018","2018","1000 tonnes","76","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5527","Seed","2513","Barley and products","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5123","Losses","2513","Barley and products","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5131","Processing","2513","Barley and products","2018","2018","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2513","Barley and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2513","Barley and products","2018","2018","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2513","Barley and products","2018","2018","kg","3.45","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2513","Barley and products","2018","2018","kcal/capita/day","25","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2513","Barley and products","2018","2018","g/capita/day","0.85","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2513","Barley and products","2018","2018","g/capita/day","0.12","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","1272","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2514","Maize and products","2018","2018","1000 tonnes","238","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2514","Maize and products","2018","2018","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5911","Export Quantity","2514","Maize and products","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2514","Maize and products","2018","2018","1000 tonnes","1497","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2514","Maize and products","2018","2018","1000 tonnes","447","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5527","Seed","2514","Maize and products","2018","2018","1000 tonnes","16","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5123","Losses","2514","Maize and products","2018","2018","1000 tonnes","58","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5131","Processing","2514","Maize and products","2018","2018","1000 tonnes","92","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5154","Other uses (non-food)","2514","Maize and products","2018","2018","1000 tonnes","637","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2514","Maize and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2514","Maize and products","2018","2018","1000 tonnes","248","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2514","Maize and products","2018","2018","kg","74.73","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2514","Maize and products","2018","2018","kcal/capita/day","609","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2514","Maize and products","2018","2018","g/capita/day","14.1","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2514","Maize and products","2018","2018","g/capita/day","2.01","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2515","Rye and products","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5911","Export Quantity","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2515","Rye and products","2018","2018","1000 tonnes","13","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2515","Rye and products","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5527","Seed","2515","Rye and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5123","Losses","2515","Rye and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2515","Rye and products","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2515","Rye and products","2018","2018","kg","1.55","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2515","Rye and products","2018","2018","kcal/capita/day","11","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2515","Rye and products","2018","2018","g/capita/day","0.29","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2515","Rye and products","2018","2018","g/capita/day","0.06","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5511","Production","2516","Oats","2018","2018","1000 tonnes","27","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2516","Oats","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2516","Oats","2018","2018","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5911","Export Quantity","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2516","Oats","2018","2018","1000 tonnes","32","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2516","Oats","2018","2018","1000 tonnes","28","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5527","Seed","2516","Oats","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5123","Losses","2516","Oats","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2516","Oats","2018","2018","kg","0.13","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2516","Oats","2018","2018","kcal/capita/day","1","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2516","Oats","2018","2018","g/capita/day","0.06","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2516","Oats","2018","2018","g/capita/day","0.02","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2517","Millet and products","2018","2018","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2518","Sorghum and products","2018","2018","1000 tonnes","0","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2518","Sorghum and products","2018","2018","kg","0","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2518","Sorghum and products","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2518","Sorghum and products","2018","2018","g/capita/day","0","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2518","Sorghum and products","2018","2018","g/capita/day","0","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","59","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5611","Import Quantity","2520","Cereals, Other","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5072","Stock Variation","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5911","Export Quantity","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5301","Domestic supply quantity","2520","Cereals, Other","2018","2018","1000 tonnes","61","S","Standardized data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5521","Feed","2520","Cereals, Other","2018","2018","1000 tonnes","56","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5123","Losses","2520","Cereals, Other","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5170","Residuals","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","5142","Food","2520","Cereals, Other","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2520","Cereals, Other","2018","2018","kg","0.7","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2520","Cereals, Other","2018","2018","kcal/capita/day","7","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2520","Cereals, Other","2018","2018","g/capita/day","0.2","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","684","Fat supply quantity (g/capita/day)","2520","Cereals, Other","2018","2018","g/capita/day","0.03","Fc","Calculated data"
"FBS","New Food Balances","20","Botswana","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
