Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","1209.7","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2018","2018","7021","Annual value","USD","626.9","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","660.6","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2018","2018","7021","Annual value","USD","754.6","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2018","2018","7021","Annual value","USD","1218.1","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","7021","Annual value","USD","3123.8","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","374.6","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","430","Okra","2018","2018","7021","Annual value","USD","1311.5","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","260","Olives","2018","2018","7021","Annual value","USD","1034.7","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","353.9","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2018","2018","7021","Annual value","USD","418.9","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","490","Oranges","2018","2018","7021","Annual value","USD","238.4","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2018","2018","7021","Annual value","USD","1292.3","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","1402.2","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","417","Peas, green","2018","2018","7021","Annual value","USD","2151.7","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","223","Pistachios","2018","2018","7021","Annual value","USD","6261.6","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","1086.8","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","420.1","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","211","Pulses nes","2018","2018","7021","Annual value","USD","1346.2","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2018","2018","7021","Annual value","USD","852.9","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","523","Quinces","2018","2018","7021","Annual value","USD","820","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","289","Sesame seed","2018","2018","7021","Annual value","USD","3909.7","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","373","Spinach","2018","2018","7021","Annual value","USD","981.2","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","2174.5","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2018","2018","7021","Annual value","USD","363.8","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","136","Taro (cocoyam)","2018","2018","7021","Annual value","USD","1392.7","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","959.5","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","263.3","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2018","2018","7021","Annual value","USD","1041.3","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","205","Vetches","2018","2018","7021","Annual value","USD","889.5","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2018","2018","7021","Annual value","USD","8231.1","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","357.2","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","307.4","","Official data"
"PP","Producer Prices","50","Cyprus","5532","Producer Price (USD/tonne)","987","Wool, greasy","2018","2018","7021","Annual value","USD","179.4","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","351.8","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","526","Apricots","2018","2018","7021","Annual value","USD","1009.7","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","200.1","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","324.1","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","430.4","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","773.9","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","531","Cherries","2018","2018","7021","Annual value","USD","1579.1","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","530","Cherries, sour","2018","2018","7021","Annual value","USD","397.9","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","967.7","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","1050.9","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1539.6","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","406","Garlic","2018","2018","7021","Annual value","USD","4212.5","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","677","Hops","2018","2018","7021","Annual value","USD","10345.1","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","1419.2","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","333","Linseed","2018","2018","7021","Annual value","USD","621.5","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","185","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","396.6","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","7021","Annual value","USD","1841.2","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","292","Mustard seed","2018","2018","7021","Annual value","USD","715.8","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","262.4","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","353.1","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2018","2018","7021","Annual value","USD","756.2","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","515","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","187","Peas, dry","2018","2018","7021","Annual value","USD","293.4","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","431.7","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","296","Poppy seed","2018","2018","7021","Annual value","USD","2847.8","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","231.8","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","270","Rapeseed","2018","2018","7021","Annual value","USD","427.2","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","192.1","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","4120.5","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","157","Sugar beet","2018","2018","7021","Annual value","USD","37.7","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","267","Sunflower seed","2018","2018","7021","Annual value","USD","362.4","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","1046","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","166.5","","Official data"
"PP","Producer Prices","167","Czechia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","184.1","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","538","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","203.5","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","362.5","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","568.7","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","1144.8","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","531","Cherries","2018","2018","7021","Annual value","USD","3292.1","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","530","Cherries, sour","2018","2018","7021","Annual value","USD","224.9","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","1734.1","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","550","Currants","2018","2018","7021","Annual value","USD","126.7","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1832.9","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","7021","Annual value","USD","1467.7","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","1589","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","452.4","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","7021","Annual value","USD","3992.7","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","192.3","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","307.1","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","815.7","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","187","Peas, dry","2018","2018","7021","Annual value","USD","259.1","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","1760.2","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","245","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","270","Rapeseed","2018","2018","7021","Annual value","USD","425.7","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","547","Raspberries","2018","2018","7021","Annual value","USD","11278","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","188.9","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","4728.1","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","157","Sugar beet","2018","2018","7021","Annual value","USD","33.6","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","2018.7","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","198.6","","Official data"
"PP","Producer Prices","54","Denmark","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","198.9","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","572","Avocados","2018","2018","7021","Annual value","USD","265.9","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","109.6","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","176","Beans, dry","2018","2018","7021","Annual value","USD","1312.2","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2018","2018","7021","Annual value","USD","654.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","335.4","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","125","Cassava","2018","2018","7021","Annual value","USD","396.8","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","1199.2","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2018","2018","7021","Annual value","USD","2218.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","249","Coconuts","2018","2018","7021","Annual value","USD","426.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","656","Coffee, green","2018","2018","7021","Annual value","USD","3051.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","182.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2018","2018","7021","Annual value","USD","333","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","923.5","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","406","Garlic","2018","2018","7021","Annual value","USD","3747.8","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2018","2018","7021","Annual value","USD","233.5","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2018","2018","7021","Annual value","USD","1099.7","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","497","Lemons and limes","2018","2018","7021","Annual value","USD","1017.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","404.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","571","Mangoes, mangosteens, guavas","2018","2018","7021","Annual value","USD","189.2","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2018","2018","7021","Annual value","USD","442.6","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","979.7","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","490","Oranges","2018","2018","7021","Annual value","USD","287.4","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","600","Papayas","2018","2018","7021","Annual value","USD","1134.3","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","197","Pigeon peas","2018","2018","7021","Annual value","USD","614.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","574","Pineapples","2018","2018","7021","Annual value","USD","935.5","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","489","Plantains and others","2018","2018","7021","Annual value","USD","213.2","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","447","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","211","Pulses nes","2018","2018","7021","Annual value","USD","535","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2018","2018","7021","Annual value","USD","442.6","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","381.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","156","Sugar cane","2018","2018","7021","Annual value","USD","1277.9","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2018","2018","7021","Annual value","USD","297.9","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","449.1","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","137","Yams","2018","2018","7021","Annual value","USD","626.7","","Official data"
"PP","Producer Prices","56","Dominican Republic","5532","Producer Price (USD/tonne)","135","Yautia (cocoyam)","2018","2018","7021","Annual value","USD","1089.3","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","572","Avocados","2018","2018","7021","Annual value","USD","2198.6","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","391.7","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","176","Beans, dry","2018","2018","7021","Annual value","USD","1826","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","7021","Annual value","USD","474.3","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","558","Berries nes","2018","2018","7021","Annual value","USD","1257.3","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","163.5","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","266.5","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","125","Cassava","2018","2018","7021","Annual value","USD","269.7","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","592.3","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","661","Cocoa, beans","2018","2018","7021","Annual value","USD","1942.8","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","656","Coffee, green","2018","2018","7021","Annual value","USD","273.6","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1265.5","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","603","Fruit, tropical fresh nes","2018","2018","7021","Annual value","USD","237.9","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2018","2018","7021","Annual value","USD","2182.4","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","497","Lemons and limes","2018","2018","7021","Annual value","USD","427.4","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","201","Lentils","2018","2018","7021","Annual value","USD","1178.2","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","264.4","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","314","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2018","2018","7021","Annual value","USD","424.2","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","417.5","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2018","2018","7021","Annual value","USD","109.6","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","374.2","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2018","2018","7021","Annual value","USD","275.8","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","490","Oranges","2018","2018","7021","Annual value","USD","143.8","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","417","Peas, green","2018","2018","7021","Annual value","USD","588.3","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","574","Pineapples","2018","2018","7021","Annual value","USD","271.4","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","489","Plantains and others","2018","2018","7021","Annual value","USD","287.3","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","279.8","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","92","Quinoa","2018","2018","7021","Annual value","USD","1208.9","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","292.5","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","236","Soybeans","2018","2018","7021","Annual value","USD","576.9","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","967.8","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","156","Sugar cane","2018","2018","7021","Annual value","USD","31.7","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","403.9","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2018","2018","7021","Annual value","USD","181.6","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","346.1","","Official data"
"PP","Producer Prices","58","Ecuador","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","396.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","191.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","526","Apricots","2018","2018","7021","Annual value","USD","274.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","366","Artichokes","2018","2018","7021","Annual value","USD","141.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","291.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","254.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","176","Beans, dry","2018","2018","7021","Annual value","USD","617.3","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","7021","Annual value","USD","265.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1183","Beeswax","2018","2018","7021","Annual value","USD","2539.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2018","2018","7021","Annual value","USD","470","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","76.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","66.6","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","70.9","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","191","Chick peas","2018","2018","7021","Annual value","USD","76.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","7021","Annual value","USD","126.7","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","127","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","577","Dates","2018","2018","7021","Annual value","USD","196.8","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2018","2018","7021","Annual value","USD","115.5","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2018","2018","7021","Annual value","USD","1293.2","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","569","Figs","2018","2018","7021","Annual value","USD","242.1","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","406","Garlic","2018","2018","7021","Annual value","USD","171.4","","Official data"
"PP","Producer Prices","59","Egypt","5532","Producer Price (USD/tonne)","560","Grapes","2018","2018","7021","Annual value","USD","234.6","","Official data"
