Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","107","Côte d'Ivoire","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","107","Côte d'Ivoire","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","1006","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","107","Côte d'Ivoire","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","107","Côte d'Ivoire","5511","Production","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","107","Côte d'Ivoire","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","64","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","107","Côte d'Ivoire","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","66","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","107","Côte d'Ivoire","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","21","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","744","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","228","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","2147","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2516","Oats","2018","2018","1000 tonnes","45","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","98","Croatia","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","76","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","49","Cuba","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","49","Cuba","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","461","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","49","Cuba","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","346","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","49","Cuba","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","50","Cyprus","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","18","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","50","Cyprus","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","50","Cyprus","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","50","Cyprus","5511","Production","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","50","Cyprus","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","4418","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","1606","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","489","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","120","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2516","Oats","2018","2018","1000 tonnes","153","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","167","Czechia","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","188","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","35","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","2088","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","22","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","1876","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","65","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2516","Oats","2018","2018","1000 tonnes","11","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","78","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","54","Denmark","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","2655","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","54","Denmark","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","54","Denmark","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","3486","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","54","Denmark","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","36","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","54","Denmark","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","482","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","54","Denmark","5511","Production","2516","Oats","2018","2018","1000 tonnes","290","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","54","Denmark","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","57","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","72","Djibouti","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","72","Djibouti","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","72","Djibouti","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","55","Dominica","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","55","Dominica","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","56","Dominican Republic","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","56","Dominican Republic","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","965","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","56","Dominican Republic","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","45","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","56","Dominican Republic","5511","Production","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","56","Dominican Republic","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","1350","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","1324","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2516","Oats","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","58","Ecuador","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","59","Egypt","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","8349","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","59","Egypt","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","3124","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","59","Egypt","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","82","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","59","Egypt","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","5111","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","59","Egypt","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","94","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","59","Egypt","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","805","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","60","El Salvador","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","60","El Salvador","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","23","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","60","El Salvador","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","686","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","60","El Salvador","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","109","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","63","Estonia","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","450","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","63","Estonia","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","347","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","63","Estonia","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","63","Estonia","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","30","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","63","Estonia","5511","Production","2516","Oats","2018","2018","1000 tonnes","78","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","63","Estonia","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","63","Estonia","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","20","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","209","Eswatini","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","209","Eswatini","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","209","Eswatini","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","91","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","209","Eswatini","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","4500","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","144","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","2101","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","8350","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2516","Oats","2018","2018","1000 tonnes","46","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","983","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","4932","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","238","Ethiopia","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","5386","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","66","Fiji","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","66","Fiji","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","66","Fiji","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","66","Fiji","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","67","Finland","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","495","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","67","Finland","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","67","Finland","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","1336","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","67","Finland","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","67","Finland","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","67","Finland","5511","Production","2516","Oats","2018","2018","1000 tonnes","818","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","67","Finland","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","35798","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","73","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","11193","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","12667","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","110","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2516","Oats","2018","2018","1000 tonnes","428","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","41","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","323","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","68","France","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","2114","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","70","French Polynesia","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","74","Gabon","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","74","Gabon","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","74","Gabon","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","46","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","75","Gambia","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","75","Gambia","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","54","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","75","Gambia","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","39","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","75","Gambia","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","99","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","75","Gambia","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","29","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","75","Gambia","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","73","Georgia","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","107","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","73","Georgia","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","58","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","73","Georgia","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","194","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","73","Georgia","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","73","Georgia","5511","Production","2516","Oats","2018","2018","1000 tonnes","5","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","73","Georgia","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","8","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","79","Germany","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","20264","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","79","Germany","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","79","Germany","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","9584","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","79","Germany","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","3344","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","79","Germany","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","2201","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","79","Germany","5511","Production","2516","Oats","2018","2018","1000 tonnes","578","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","79","Germany","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","1986","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","81","Ghana","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","81","Ghana","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","769","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","81","Ghana","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","2306","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","81","Ghana","5511","Production","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","81","Ghana","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","182","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","81","Ghana","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","316","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","81","Ghana","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","10","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","1264","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","233","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","365","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","1288","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","21","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2516","Oats","2018","2018","1000 tonnes","113","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","84","Greece","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","48","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","86","Grenada","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","86","Grenada","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","31","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","1922","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","49","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","89","Guatemala","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","2340","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","819","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","215","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","61","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","90","Guinea","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","477","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","175","Guinea-Bissau","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","171","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","175","Guinea-Bissau","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","175","Guinea-Bissau","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","15","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","175","Guinea-Bissau","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","19","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","175","Guinea-Bissau","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","3","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","91","Guyana","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","91","Guyana","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","964","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","91","Guyana","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","4","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","183","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","260","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2515","Rye and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2516","Oats","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2517","Millet and products","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","70","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","93","Haiti","5511","Production","2520","Cereals, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","95","Honduras","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","95","Honduras","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","60","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","95","Honduras","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","705","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","95","Honduras","5511","Production","2518","Sorghum and products","2018","2018","1000 tonnes","25","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","97","Hungary","5511","Production","2511","Wheat and products","2018","2018","1000 tonnes","5246","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","97","Hungary","5511","Production","2805","Rice and products","2018","2018","1000 tonnes","12","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","97","Hungary","5511","Production","2513","Barley and products","2018","2018","1000 tonnes","1141","Im","FAO data based on imputation methodology"
"FBS","New Food Balances","97","Hungary","5511","Production","2514","Maize and products","2018","2018","1000 tonnes","7963","Im","FAO data based on imputation methodology"
