Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EL","Land use indicators","72","Djibouti","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","0.12","Fc","Calculated data"
"EL","Land use indicators","72","Djibouti","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","99.88","Fc","Calculated data"
"EL","Land use indicators","72","Djibouti","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.06","Fc","Calculated data"
"EL","Land use indicators","55","Dominica","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","24","Fc","Calculated data"
"EL","Land use indicators","55","Dominica","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","68","Fc","Calculated data"
"EL","Land use indicators","55","Dominica","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","92","Fc","Calculated data"
"EL","Land use indicators","55","Dominica","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","8","Fc","Calculated data"
"EL","Land use indicators","55","Dominica","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.8","Fc","Calculated data"
"EL","Land use indicators","55","Dominica","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.96","Fc","Calculated data"
"EL","Land use indicators","56","Dominican Republic","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","36.11","Fc","Calculated data"
"EL","Land use indicators","56","Dominican Republic","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","14.62","Fc","Calculated data"
"EL","Land use indicators","56","Dominican Republic","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","50.72","Fc","Calculated data"
"EL","Land use indicators","56","Dominican Republic","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","49.28","Fc","Calculated data"
"EL","Land use indicators","56","Dominican Republic","7208","Share in Agricultural land","6611","Agriculture area actually irrigated","2018","2018","%","12.27","Fc","Calculated data"
"EL","Land use indicators","56","Dominican Republic","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","12.64","Fc","Calculated data"
"EL","Land use indicators","56","Dominican Republic","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","6.96","Fc","Calculated data"
"EL","Land use indicators","58","Ecuador","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","17.77","Fc","Calculated data"
"EL","Land use indicators","58","Ecuador","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","25.44","Fc","Calculated data"
"EL","Land use indicators","58","Ecuador","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","43.21","Fc","Calculated data"
"EL","Land use indicators","58","Ecuador","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","56.79","Fc","Calculated data"
"EL","Land use indicators","58","Ecuador","7208","Share in Agricultural land","6611","Agriculture area actually irrigated","2018","2018","%","15.05","Fc","Calculated data"
"EL","Land use indicators","58","Ecuador","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","31.39","Fc","Calculated data"
"EL","Land use indicators","58","Ecuador","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.77","Fc","Calculated data"
"EL","Land use indicators","59","Egypt","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","75.89","Fc","Calculated data"
"EL","Land use indicators","59","Egypt","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","24.11","Fc","Calculated data"
"EL","Land use indicators","59","Egypt","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","100","Fc","Calculated data"
"EL","Land use indicators","59","Egypt","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","99.66","Fc","Calculated data"
"EL","Land use indicators","59","Egypt","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","3.02","Fc","Calculated data"
"EL","Land use indicators","60","El Salvador","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","42.39","Fc","Calculated data"
"EL","Land use indicators","60","El Salvador","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","15.35","Fc","Calculated data"
"EL","Land use indicators","60","El Salvador","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","57.74","Fc","Calculated data"
"EL","Land use indicators","60","El Salvador","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","42.26","Fc","Calculated data"
"EL","Land use indicators","60","El Salvador","7208","Share in Agricultural land","6611","Agriculture area actually irrigated","2018","2018","%","1.51","Fc","Calculated data"
"EL","Land use indicators","60","El Salvador","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","3.06","Fc","Calculated data"
"EL","Land use indicators","60","El Salvador","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.11","Fc","Calculated data"
"EL","Land use indicators","61","Equatorial Guinea","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","42.25","Fc","Calculated data"
"EL","Land use indicators","61","Equatorial Guinea","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","21.13","Fc","Calculated data"
"EL","Land use indicators","61","Equatorial Guinea","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","63.38","Fc","Calculated data"
"EL","Land use indicators","61","Equatorial Guinea","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","36.62","Fc","Calculated data"
"EL","Land use indicators","178","Eritrea","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","9.09","Fc","Calculated data"
"EL","Land use indicators","178","Eritrea","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","0.03","Fc","Calculated data"
"EL","Land use indicators","178","Eritrea","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","9.11","Fc","Calculated data"
"EL","Land use indicators","178","Eritrea","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","90.89","Fc","Calculated data"
"EL","Land use indicators","178","Eritrea","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.28","Fc","Calculated data"
"EL","Land use indicators","63","Estonia","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","68.53","Fc","Calculated data"
"EL","Land use indicators","63","Estonia","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","0.4","Fc","Calculated data"
"EL","Land use indicators","63","Estonia","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","68.92","Fc","Calculated data"
"EL","Land use indicators","63","Estonia","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","31.08","Fc","Calculated data"
"EL","Land use indicators","63","Estonia","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.3","Fc","Calculated data"
"EL","Land use indicators","63","Estonia","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","20.58","Fc","Calculated data"
"EL","Land use indicators","209","Eswatini","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","14.32","Fc","Calculated data"
"EL","Land use indicators","209","Eswatini","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","1.23","Fc","Calculated data"
"EL","Land use indicators","209","Eswatini","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","15.55","Fc","Calculated data"
"EL","Land use indicators","209","Eswatini","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","84.45","Fc","Calculated data"
"EL","Land use indicators","209","Eswatini","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","4.09","Fc","Calculated data"
"EL","Land use indicators","209","Eswatini","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.02","Fc","Calculated data"
"EL","Land use indicators","238","Ethiopia","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","42.71","Fc","Calculated data"
"EL","Land use indicators","238","Ethiopia","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","4.53","Fc","Calculated data"
"EL","Land use indicators","238","Ethiopia","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","47.23","Fc","Calculated data"
"EL","Land use indicators","238","Ethiopia","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","52.77","Fc","Calculated data"
"EL","Land use indicators","238","Ethiopia","7208","Share in Agricultural land","6611","Agriculture area actually irrigated","2018","2018","%","2.08","Fc","Calculated data"
"EL","Land use indicators","238","Ethiopia","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","2.26","Fc","Calculated data"
"EL","Land use indicators","238","Ethiopia","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.49","Fc","Calculated data"
"EL","Land use indicators","65","Falkland Islands (Malvinas)","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","100","Fc","Calculated data"
"EL","Land use indicators","65","Falkland Islands (Malvinas)","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","2.8","Fc","Calculated data"
"EL","Land use indicators","64","Faroe Islands","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","100","Fc","Calculated data"
"EL","Land use indicators","64","Faroe Islands","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","100","Fc","Calculated data"
"EL","Land use indicators","64","Faroe Islands","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","8.33","Fc","Calculated data"
"EL","Land use indicators","66","Fiji","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","38.82","Fc","Calculated data"
"EL","Land use indicators","66","Fiji","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","20","Fc","Calculated data"
"EL","Land use indicators","66","Fiji","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","58.82","Fc","Calculated data"
"EL","Land use indicators","66","Fiji","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","41.18","Fc","Calculated data"
"EL","Land use indicators","66","Fiji","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.94","Fc","Calculated data"
"EL","Land use indicators","66","Fiji","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","9.68","Fc","Calculated data"
"EL","Land use indicators","67","Finland","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","98.77","Fc","Calculated data"
"EL","Land use indicators","67","Finland","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","0.13","Fc","Calculated data"
"EL","Land use indicators","67","Finland","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","98.9","Fc","Calculated data"
"EL","Land use indicators","67","Finland","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","1.06","Fc","Calculated data"
"EL","Land use indicators","67","Finland","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","2.42","Fc","Calculated data"
"EL","Land use indicators","67","Finland","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","13.09","Fc","Calculated data"
"EL","Land use indicators","68","France","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","63.25","Fc","Calculated data"
"EL","Land use indicators","68","France","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","3.51","Fc","Calculated data"
"EL","Land use indicators","68","France","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","66.76","Fc","Calculated data"
"EL","Land use indicators","68","France","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","33.24","Fc","Calculated data"
"EL","Land use indicators","68","France","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","9.39","Fc","Calculated data"
"EL","Land use indicators","68","France","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","7.1","Fc","Calculated data"
"EL","Land use indicators","69","French Guyana","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","40.84","Fc","Calculated data"
"EL","Land use indicators","69","French Guyana","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","17.04","Fc","Calculated data"
"EL","Land use indicators","69","French Guyana","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","57.87","Fc","Calculated data"
"EL","Land use indicators","69","French Guyana","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","42.13","Fc","Calculated data"
"EL","Land use indicators","69","French Guyana","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","18.45","Fc","Calculated data"
"EL","Land use indicators","69","French Guyana","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","9.53","Fc","Calculated data"
"EL","Land use indicators","70","French Polynesia","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","5.49","Fc","Calculated data"
"EL","Land use indicators","70","French Polynesia","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","50.55","Fc","Calculated data"
"EL","Land use indicators","70","French Polynesia","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","56.04","Fc","Calculated data"
"EL","Land use indicators","70","French Polynesia","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","43.96","Fc","Calculated data"
"EL","Land use indicators","70","French Polynesia","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","2.2","Fc","Calculated data"
"EL","Land use indicators","70","French Polynesia","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","3.47","Fc","Calculated data"
"EL","Land use indicators","74","Gabon","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","14.69","Fc","Calculated data"
"EL","Land use indicators","74","Gabon","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","7.68","Fc","Calculated data"
"EL","Land use indicators","74","Gabon","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","22.37","Fc","Calculated data"
"EL","Land use indicators","74","Gabon","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","77.63","Fc","Calculated data"
"EL","Land use indicators","74","Gabon","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.18","Fc","Calculated data"
"EL","Land use indicators","75","Gambia","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","72.73","Fc","Calculated data"
"EL","Land use indicators","75","Gambia","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","0.83","Fc","Calculated data"
"EL","Land use indicators","75","Gambia","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","73.55","Fc","Calculated data"
"EL","Land use indicators","75","Gambia","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","26.45","Fc","Calculated data"
"EL","Land use indicators","75","Gambia","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.83","Fc","Calculated data"
"EL","Land use indicators","75","Gambia","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0","Fc","Calculated data"
"EL","Land use indicators","73","Georgia","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","13.11","Fc","Calculated data"
"EL","Land use indicators","73","Georgia","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","5.09","Fc","Calculated data"
"EL","Land use indicators","73","Georgia","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","18.21","Fc","Calculated data"
"EL","Land use indicators","73","Georgia","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","81.79","Fc","Calculated data"
"EL","Land use indicators","73","Georgia","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","18.13","Fc","Calculated data"
"EL","Land use indicators","73","Georgia","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.06","Fc","Calculated data"
"EL","Land use indicators","79","Germany","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","70.48","Fc","Calculated data"
"EL","Land use indicators","79","Germany","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","1.2","Fc","Calculated data"
"EL","Land use indicators","79","Germany","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","71.67","Fc","Calculated data"
"EL","Land use indicators","79","Germany","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","28.31","Fc","Calculated data"
"EL","Land use indicators","79","Germany","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","4.06","Fc","Calculated data"
"EL","Land use indicators","79","Germany","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","7.34","Fc","Calculated data"
"EL","Land use indicators","81","Ghana","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","31.79","Fc","Calculated data"
"EL","Land use indicators","81","Ghana","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","18.26","Fc","Calculated data"
"EL","Land use indicators","81","Ghana","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","50.06","Fc","Calculated data"
"EL","Land use indicators","81","Ghana","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","49.94","Fc","Calculated data"
"EL","Land use indicators","81","Ghana","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.24","Fc","Calculated data"
"EL","Land use indicators","81","Ghana","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.2","Fc","Calculated data"
"EL","Land use indicators","84","Greece","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","35.01","Fc","Calculated data"
"EL","Land use indicators","84","Greece","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","17.78","Fc","Calculated data"
"EL","Land use indicators","84","Greece","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","52.78","Fc","Calculated data"
"EL","Land use indicators","84","Greece","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","47.22","Fc","Calculated data"
"EL","Land use indicators","84","Greece","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","25.07","Fc","Calculated data"
"EL","Land use indicators","84","Greece","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","8.07","Fc","Calculated data"
"EL","Land use indicators","85","Greenland","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","100","Fc","Calculated data"
"EL","Land use indicators","86","Grenada","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","37.5","Fc","Calculated data"
"EL","Land use indicators","86","Grenada","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","50","Fc","Calculated data"
"EL","Land use indicators","86","Grenada","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","87.5","Fc","Calculated data"
"EL","Land use indicators","86","Grenada","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","12.5","Fc","Calculated data"
"EL","Land use indicators","86","Grenada","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","25","Fc","Calculated data"
"EL","Land use indicators","86","Grenada","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","1","Fc","Calculated data"
"EL","Land use indicators","87","Guadeloupe","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","44.36","Fc","Calculated data"
"EL","Land use indicators","87","Guadeloupe","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","5.53","Fc","Calculated data"
"EL","Land use indicators","87","Guadeloupe","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","49.88","Fc","Calculated data"
"EL","Land use indicators","87","Guadeloupe","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","50.12","Fc","Calculated data"
"EL","Land use indicators","87","Guadeloupe","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","12.6","Fc","Calculated data"
"EL","Land use indicators","87","Guadeloupe","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.52","Fc","Calculated data"
"EL","Land use indicators","88","Guam","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","5.56","Fc","Calculated data"
"EL","Land use indicators","88","Guam","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","50","Fc","Calculated data"
"EL","Land use indicators","88","Guam","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","55.56","Fc","Calculated data"
"EL","Land use indicators","88","Guam","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","44.44","Fc","Calculated data"
"EL","Land use indicators","88","Guam","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","1.27","Fc","Calculated data"
"EL","Land use indicators","89","Guatemala","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","22.35","Fc","Calculated data"
"EL","Land use indicators","89","Guatemala","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","30.68","Fc","Calculated data"
"EL","Land use indicators","89","Guatemala","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","53.03","Fc","Calculated data"
"EL","Land use indicators","89","Guatemala","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","46.97","Fc","Calculated data"
"EL","Land use indicators","89","Guatemala","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","8.77","Fc","Calculated data"
"EL","Land use indicators","89","Guatemala","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.36","Fc","Calculated data"
"EL","Land use indicators","90","Guinea","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","21.38","Fc","Calculated data"
"EL","Land use indicators","90","Guinea","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","4.83","Fc","Calculated data"
"EL","Land use indicators","90","Guinea","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","26.21","Fc","Calculated data"
"EL","Land use indicators","90","Guinea","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","73.79","Fc","Calculated data"
"EL","Land use indicators","90","Guinea","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","0.66","Fc","Calculated data"
"EL","Land use indicators","90","Guinea","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0","Fc","Calculated data"
"EL","Land use indicators","175","Guinea-Bissau","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","36.8","Fc","Calculated data"
"EL","Land use indicators","175","Guinea-Bissau","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","30.67","Fc","Calculated data"
"EL","Land use indicators","175","Guinea-Bissau","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","67.48","Fc","Calculated data"
"EL","Land use indicators","175","Guinea-Bissau","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","32.52","Fc","Calculated data"
"EL","Land use indicators","175","Guinea-Bissau","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","3.07","Fc","Calculated data"
"EL","Land use indicators","175","Guinea-Bissau","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.1","Fc","Calculated data"
"EL","Land use indicators","91","Guyana","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","33.57","Fc","Calculated data"
"EL","Land use indicators","91","Guyana","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","4","Fc","Calculated data"
"EL","Land use indicators","91","Guyana","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","37.56","Fc","Calculated data"
"EL","Land use indicators","91","Guyana","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","62.44","Fc","Calculated data"
"EL","Land use indicators","91","Guyana","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","11.43","Fc","Calculated data"
"EL","Land use indicators","93","Haiti","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","58.15","Fc","Calculated data"
"EL","Land use indicators","93","Haiti","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","15.22","Fc","Calculated data"
"EL","Land use indicators","93","Haiti","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","73.37","Fc","Calculated data"
"EL","Land use indicators","93","Haiti","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","26.63","Fc","Calculated data"
"EL","Land use indicators","93","Haiti","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","5.27","Fc","Calculated data"
"EL","Land use indicators","93","Haiti","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.24","Fc","Calculated data"
"EL","Land use indicators","95","Honduras","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","30.39","Fc","Calculated data"
"EL","Land use indicators","95","Honduras","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","17.16","Fc","Calculated data"
"EL","Land use indicators","95","Honduras","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","47.56","Fc","Calculated data"
"EL","Land use indicators","95","Honduras","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","52.44","Fc","Calculated data"
"EL","Land use indicators","95","Honduras","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","2.68","Fc","Calculated data"
"EL","Land use indicators","95","Honduras","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.87","Fc","Calculated data"
"EL","Land use indicators","97","Hungary","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","81.65","Fc","Calculated data"
"EL","Land use indicators","97","Hungary","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","3.27","Fc","Calculated data"
"EL","Land use indicators","97","Hungary","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","84.91","Fc","Calculated data"
"EL","Land use indicators","97","Hungary","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","15.09","Fc","Calculated data"
"EL","Land use indicators","97","Hungary","7208","Share in Agricultural land","6611","Agriculture area actually irrigated","2018","2018","%","1.62","Fc","Calculated data"
"EL","Land use indicators","97","Hungary","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","4.34","Fc","Calculated data"
"EL","Land use indicators","97","Hungary","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","3.95","Fc","Calculated data"
"EL","Land use indicators","99","Iceland","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","6.46","Fc","Calculated data"
"EL","Land use indicators","99","Iceland","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","6.46","Fc","Calculated data"
"EL","Land use indicators","99","Iceland","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","93.54","Fc","Calculated data"
"EL","Land use indicators","99","Iceland","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","0.49","Fc","Calculated data"
"EL","Land use indicators","100","India","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","87.06","Fc","Calculated data"
"EL","Land use indicators","100","India","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","7.24","Fc","Calculated data"
"EL","Land use indicators","100","India","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","94.29","Fc","Calculated data"
"EL","Land use indicators","100","India","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","5.71","Fc","Calculated data"
"EL","Land use indicators","100","India","7208","Share in Agricultural land","6690","Land area equipped for irrigation","2018","2018","%","39.18","Fc","Calculated data"
"EL","Land use indicators","100","India","7208","Share in Agricultural land","6671","Agriculture area under organic agric.","2018","2018","%","1.08","Fc","Calculated data"
"EL","Land use indicators","101","Indonesia","7208","Share in Agricultural land","6621","Arable land","2018","2018","%","42.22","Fc","Calculated data"
"EL","Land use indicators","101","Indonesia","7208","Share in Agricultural land","6650","Land under permanent crops","2018","2018","%","40.13","Fc","Calculated data"
"EL","Land use indicators","101","Indonesia","7208","Share in Agricultural land","6620","Cropland","2018","2018","%","82.34","Fc","Calculated data"
"EL","Land use indicators","101","Indonesia","7208","Share in Agricultural land","6655","Land under perm. meadows and pastures","2018","2018","%","17.66","Fc","Calculated data"
